[27, 27,  to_date('9:03', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3554, 3412,  to_date('10:43', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3555, 3413,  to_date('9:08', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3556, 3414,  to_date('9:01', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3557, 3415, to_date('9:04', 'hh24:mi'), to_date('14:36', 'hh24:mi')]
[3558, 3415, to_date('15:35', 'hh24:mi'), to_date('17:58', 'hh24:mi')]
[3559, 3416,  to_date('9:02', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3560, 3417,  to_date('9:04', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3561, 3418,  to_date('9:10', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3562, 3419,  to_date('9:04', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3563, 3420,  to_date('9:06', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3564, 3421,  to_date('10:38', 'hh24:mi'),  to_date('11:43', 'hh24:mi')]
[3565, 3421,  to_date('12:50', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3566, 3422,  to_date('9:01', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3567, 3423,  to_date('9:09', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3568, 3424,  to_date('9:01', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3569, 3425,  to_date('9:33', 'hh24:mi'),  to_date('12:25', 'hh24:mi')]
[3570, 3425,  to_date('13:33', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3571, 3426,  to_date('9:08', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3572, 3427,  to_date('9:05', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3573, 3428,  to_date('9:06', 'hh24:mi'),  to_date('16:02', 'hh24:mi')]
[3574, 3429,  to_date('9:02', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3575, 3430,  to_date('9:04', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3576, 3431,  to_date('10:37', 'hh24:mi'),  to_date('10:51', 'hh24:mi')]
[3577, 3432,  to_date('9:03', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3630, 3485,  to_date('10:25', 'hh24:mi'),  to_date('16:22', 'hh24:mi')]
[3631, 3486,  to_date('9:16', 'hh24:mi'),  to_date('14:41', 'hh24:mi')]
[3632, 3486,  to_date('15:53', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3633, 3487,  to_date('9:03', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3634, 3488,  to_date('9:09', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3635, 3489,  to_date('9:10', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3636, 3490,  to_date('9:06', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3637, 3491,  to_date('10:41', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3638, 3492,  to_date('10:42', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3639, 3493,  to_date('9:09', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3640, 3494,  to_date('9:09', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3641, 3495,  to_date('9:06', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3642, 3496,  to_date('9:06', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3643, 3497,  to_date('9:07', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3644, 3498,  to_date('9:00', 'hh24:mi'),  to_date('15:45', 'hh24:mi')]
[3645, 3499,  to_date('9:02', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3646, 3500,  to_date('9:07', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3647, 3501,  to_date('9:10', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3648, 3502,  to_date('9:01', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3649, 3503,  to_date('9:09', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3650, 3504,  to_date('9:00', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3651, 3505,  to_date('10:50', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3652, 3506,  to_date('9:04', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3653, 3507,  to_date('9:00', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3654, 3508,  to_date('10:57', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3655, 3509,  to_date('9:08', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3656, 3510,  to_date('9:10', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3657, 3511,  to_date('9:03', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3658, 3512,  to_date('9:00', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3659, 3513,  to_date('9:01', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3660, 3514,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3661, 3515,  to_date('9:01', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3662, 3516,  to_date('9:08', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3663, 3517,  to_date('9:10', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3664, 3518,  to_date('9:08', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3665, 3519,  to_date('9:13', 'hh24:mi'),  to_date('14:36', 'hh24:mi')]
[3666, 3519,  to_date('15:38', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3667, 3520,  to_date('9:04', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3668, 3521,  to_date('9:05', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3669, 3522,  to_date('9:10', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3670, 3523,  to_date('9:02', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3671, 3524,  to_date('9:07', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3672, 3525,  to_date('9:00', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3673, 3526,  to_date('9:02', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3674, 3527,  to_date('9:21', 'hh24:mi'),  to_date('10:30', 'hh24:mi')]
[3675, 3528,  to_date('10:30', 'hh24:mi'),  to_date('13:07', 'hh24:mi')]
[3676, 3529,  to_date('9:02', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3677, 3530,  to_date('9:00', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3678, 3531,  to_date('9:41', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3679, 3532,  to_date('9:03', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3680, 3533,  to_date('9:10', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3681, 3534,  to_date('9:08', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3682, 3535,  to_date('9:02', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3683, 3536,  to_date('9:05', 'hh24:mi'),  to_date('15:40', 'hh24:mi')]
[3684, 3537,  to_date('10:15', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3685, 3538,  to_date('9:08', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3686, 3539,  to_date('9:05', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3687, 3540,  to_date('9:05', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3688, 3541,  to_date('9:04', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3689, 3542,  to_date('9:04', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3690, 3543,  to_date('9:07', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3691, 3544,  to_date('10:54', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3692, 3545,  to_date('10:54', 'hh24:mi'),  to_date('12:10', 'hh24:mi')]
[3693, 3545,  to_date('13:51', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3694, 3546,  to_date('9:08', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3695, 3547,  to_date('9:03', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3696, 3548,  to_date('9:10', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3697, 3549,  to_date('10:42', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3698, 3550,  to_date('9:03', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3699, 3551,  to_date('9:05', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3700, 3552,  to_date('9:06', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3701, 3553,  to_date('9:00', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3702, 3554,  to_date('9:01', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3703, 3555,  to_date('10:52', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3704, 3556,  to_date('9:04', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3705, 3557,  to_date('9:10', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3706, 3558,  to_date('9:01', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3707, 3559,  to_date('9:06', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3708, 3560,  to_date('9:01', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3709, 3561,  to_date('9:05', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3710, 3562,  to_date('9:00', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3711, 3563,  to_date('9:02', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3712, 3564,  to_date('9:00', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3713, 3565,  to_date('9:09', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3714, 3566,  to_date('9:10', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3715, 3567,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3716, 3568,  to_date('9:05', 'hh24:mi'),  to_date('16:17', 'hh24:mi')]
[3717, 3569,  to_date('9:06', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3718, 3570,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3719, 3571,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3720, 3572,  to_date('9:38', 'hh24:mi'),  to_date('12:51', 'hh24:mi')]
[3721, 3572,  to_date('13:39', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3722, 3573,  to_date('9:07', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3723, 3574, to_date('9:08', 'hh24:mi'), to_date('10:24', 'hh24:mi')]
[3724, 3574, to_date('11:55', 'hh24:mi'), to_date('17:51', 'hh24:mi')]
[3725, 3575,  to_date('9:07', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3726, 3576,  to_date('9:02', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3727, 3577,  to_date('9:06', 'hh24:mi'),  to_date('13:28', 'hh24:mi')]
[3728, 3578,  to_date('9:06', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3729, 3579,  to_date('9:10', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3730, 3580,  to_date('9:01', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3731, 3581,  to_date('10:21', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3732, 3582,  to_date('9:40', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3733, 3583,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3734, 3584,  to_date('9:02', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3735, 3585,  to_date('9:08', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3736, 3586,  to_date('9:01', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3737, 3587,  to_date('9:12', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3738, 3588,  to_date('9:01', 'hh24:mi'),  to_date('15:58', 'hh24:mi')]
[3739, 3589,  to_date('9:00', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3740, 3590,  to_date('10:17', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3741, 3591,  to_date('9:07', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3742, 3592, to_date('9:02', 'hh24:mi'), to_date('15:19', 'hh24:mi')]
[3743, 3592, to_date('16:46', 'hh24:mi'), to_date('17:53', 'hh24:mi')]
[3744, 3593,  to_date('9:02', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3745, 3594,  to_date('9:06', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3746, 3595,  to_date('9:07', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3747, 3596,  to_date('9:09', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3748, 3597,  to_date('9:02', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3749, 3598,  to_date('9:10', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3750, 3599,  to_date('9:05', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3751, 3600,  to_date('9:07', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3752, 3601,  to_date('9:00', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3753, 3602,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3754, 3603,  to_date('9:09', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3755, 3604,  to_date('9:07', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3756, 3605,  to_date('9:08', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3757, 3606,  to_date('9:02', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3758, 3607,  to_date('9:08', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3759, 3608,  to_date('9:04', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3760, 3609, to_date('9:10', 'hh24:mi'), to_date('10:16', 'hh24:mi')]
[3761, 3609, to_date('11:52', 'hh24:mi'), to_date('17:56', 'hh24:mi')]
[3762, 3610,  to_date('9:05', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3763, 3611,  to_date('9:03', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3764, 3612,  to_date('9:04', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3765, 3613,  to_date('10:29', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3766, 3614,  to_date('9:07', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3819, 3667,  to_date('9:55', 'hh24:mi'),  to_date('14:23', 'hh24:mi')]
[3820, 3667,  to_date('15:34', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3821, 3668,  to_date('9:07', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3822, 3669,  to_date('9:03', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3823, 3670,  to_date('9:03', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3824, 3671,  to_date('9:08', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3825, 3672,  to_date('9:00', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3826, 3673,  to_date('9:03', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3827, 3674,  to_date('9:06', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3828, 3675,  to_date('9:05', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3829, 3676,  to_date('10:29', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3830, 3677,  to_date('9:05', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3831, 3678,  to_date('9:09', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3832, 3679,  to_date('9:07', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3833, 3680,  to_date('9:09', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3834, 3681,  to_date('9:06', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3835, 3682,  to_date('9:09', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3836, 3683,  to_date('9:10', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3837, 3684,  to_date('9:04', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3838, 3685,  to_date('9:05', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3839, 3686,  to_date('9:07', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3840, 3687,  to_date('10:50', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3841, 3688,  to_date('9:08', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3842, 3689,  to_date('9:09', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3843, 3690,  to_date('9:08', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3844, 3691,  to_date('9:05', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3845, 3692,  to_date('9:07', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3846, 3693,  to_date('9:06', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3847, 3694,  to_date('9:08', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3848, 3695,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3849, 3696,  to_date('9:17', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3850, 3697,  to_date('9:03', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3851, 3698,  to_date('9:03', 'hh24:mi'),  to_date('12:10', 'hh24:mi')]
[3852, 3699,  to_date('9:09', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3853, 3700,  to_date('9:10', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3854, 3701,  to_date('9:09', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3855, 3702,  to_date('9:05', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3856, 3703,  to_date('9:04', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3857, 3704,  to_date('9:00', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3858, 3705,  to_date('9:00', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3859, 3706,  to_date('9:08', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3860, 3707,  to_date('9:25', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3861, 3708,  to_date('9:06', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3862, 3709,  to_date('9:10', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3863, 3710,  to_date('9:04', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3864, 3711,  to_date('9:08', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3865, 3712,  to_date('9:06', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3866, 3713,  to_date('9:03', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3867, 3714,  to_date('9:01', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3868, 3715,  to_date('9:00', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3869, 3716,  to_date('9:02', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3870, 3717,  to_date('9:07', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3871, 3718,  to_date('9:08', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3872, 3719,  to_date('9:07', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3873, 3720,  to_date('9:08', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3874, 3721,  to_date('9:10', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3875, 3722,  to_date('9:04', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3876, 3723,  to_date('9:08', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3877, 3724,  to_date('9:06', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3878, 3725,  to_date('9:00', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3879, 3726,  to_date('9:08', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3880, 3727,  to_date('9:03', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3881, 3728,  to_date('9:03', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3882, 3729,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3883, 3730,  to_date('9:10', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3884, 3731,  to_date('9:02', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3885, 3732,  to_date('9:43', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3886, 3733,  to_date('9:02', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3887, 3734,  to_date('9:06', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3888, 3735,  to_date('9:20', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3889, 3736,  to_date('9:01', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3890, 3737,  to_date('10:47', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3891, 3738,  to_date('9:41', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3892, 3739,  to_date('9:06', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3893, 3740,  to_date('9:12', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3894, 3741,  to_date('9:45', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3895, 3742,  to_date('9:01', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3896, 3743,  to_date('9:02', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3897, 3744,  to_date('9:37', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3898, 3745,  to_date('9:10', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3899, 3746,  to_date('9:03', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3900, 3747,  to_date('9:01', 'hh24:mi'),  to_date('17:52', 'hh24:mi')]
[3901, 3748,  to_date('9:03', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3902, 3749,  to_date('9:33', 'hh24:mi'),  to_date('13:39', 'hh24:mi')]
[3903, 3750,  to_date('9:03', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3904, 3751,  to_date('9:02', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3905, 3752,  to_date('9:06', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3906, 3753,  to_date('9:02', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3907, 3754,  to_date('9:04', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3908, 3755,  to_date('9:27', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3909, 3756,  to_date('9:01', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3910, 3757,  to_date('9:04', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3911, 3758,  to_date('9:09', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3912, 3759,  to_date('10:35', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3913, 3760,  to_date('9:07', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3914, 3761,  to_date('9:09', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3915, 3762,  to_date('9:03', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3916, 3763,  to_date('9:02', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3917, 3764,  to_date('9:16', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3918, 3765,  to_date('9:07', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3919, 3766,  to_date('9:03', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3920, 3767,  to_date('9:05', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3921, 3768,  to_date('9:10', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3922, 3769,  to_date('9:06', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3923, 3770,  to_date('9:02', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3924, 3771,  to_date('9:03', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3925, 3772,  to_date('9:10', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3926, 3773,  to_date('9:04', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3927, 3774,  to_date('9:01', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3928, 3775,  to_date('9:03', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3929, 3776,  to_date('9:09', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3930, 3777,  to_date('9:00', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3931, 3778,  to_date('9:06', 'hh24:mi'),  to_date('13:35', 'hh24:mi')]
[3932, 3779,  to_date('9:03', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3933, 3780,  to_date('9:05', 'hh24:mi'),  to_date('12:14', 'hh24:mi')]
[3934, 3781,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[3935, 3782,  to_date('9:03', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3936, 3783,  to_date('9:00', 'hh24:mi'),  to_date('17:51', 'hh24:mi')]
[3937, 3784,  to_date('9:01', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[3938, 3785,  to_date('9:06', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3939, 3786,  to_date('9:03', 'hh24:mi'),  to_date('17:58', 'hh24:mi')]
[3940, 3787,  to_date('9:14', 'hh24:mi'),  to_date('14:57', 'hh24:mi')]
[3941, 3787,  to_date('15:51', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3942, 3788,  to_date('9:11', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3943, 3789,  to_date('9:04', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3944, 3790,  to_date('9:02', 'hh24:mi'),  to_date('17:57', 'hh24:mi')]
[3945, 3791,  to_date('9:09', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3946, 3792,  to_date('9:03', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[3947, 3793,  to_date('9:04', 'hh24:mi'),  to_date('17:54', 'hh24:mi')]
[3948, 3794,  to_date('9:02', 'hh24:mi'),  to_date('17:50', 'hh24:mi')]
[3949, 3795,  to_date('9:02', 'hh24:mi'),  to_date('17:55', 'hh24:mi')]
[3950, 3796,  to_date('9:03', 'hh24:mi'),  to_date('17:56', 'hh24:mi')]
[4003, 3849,  to_date('9:08', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[4004, 3850,  to_date('9:00', 'hh24:mi'),  to_date('17:59', 'hh24:mi')]
[4005, 3851,  to_date('9:05', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
[4006, 3852,  to_date('9:00', 'hh24:mi'),  to_date('17:53', 'hh24:mi')]
